,t1,t2,score
19378545,synergy america,all america,0.4666666666666667
30149361,national electric coil,national multi housing council,0.4666666666666667
19832763,pyramid systems,bentley systems,0.4666666666666667
4274040,acrow america,sindhi american,0.4666666666666667
1277937,partnership child health care,quality orthopedic health care,0.4666666666666667
12257493,dorado services,energy service,0.4666666666666667
29461276,oneida nation,credit national,0.4666666666666667
27698791,populous event,portland cement,0.4666666666666667
26679664,husky energy,absolute energy,0.4666666666666667
35338044,united security,unite here,0.4666666666666667
8442073,travel concepts,braley congress,0.4666666666666667
1951513,national security technologies,siemens water technologies,0.4666666666666667
20898020,salient federal solutions,cognizant technology solutions,0.4666666666666667
29469808,noridian mutual insurance,american united life insurance,0.4666666666666667
25490151,i s s action,national action,0.4666666666666667
19643414,logistics management institute,food marketing institute,0.4666666666666667
34929465,s b engineers and constructors,underground contractors,0.4666666666666667
34277103,district veterans contracting,associated general contractors,0.4666666666666667
6361509,christus health,bravo health,0.4666666666666667
7139421,fn america,hillary america,0.4666666666666667
35642922,silver eagle manufacturing,new united motor manufacturing,0.4666666666666667
3631306,master security,massey energy,0.4666666666666667
3091438,insight systems,caliber system,0.4666666666666667
15688046,inforeliance,latino alliance,0.4666666666666667
18805325,bass associates professional,naadac addiction professionals,0.4666666666666667
22862448,comptech computer technologies,competitive technology,0.4666666666666667
8879178,accent controls,handgun control,0.4666666666666667
7809010,american institute in taiwan,american horticulture industry,0.4666666666666667
17286079,textainer equipment management,tennessee health management,0.4666666666666667
28634616,digital systems,digitalglobe,0.4666666666666667
25929276,drt cemetery management,brookshire brothers management,0.4666666666666667
12722917,l3 national security solutions,national unity caucus,0.4666666666666667
7803647,national facility services,national rural letter carriers,0.4666666666666667
23339661,ishpi information technologies,syniverse technologies,0.4666666666666667
33502180,ordnance technology service,cognizant technology solutions,0.4666666666666667
36771309,fi consulting,hm construction,0.4666666666666667
17264784,spokane produce,avon products,0.4666666666666667
19377433,synergy america,liberty media,0.4666666666666667
20484204,cgi technologies and solutions,citizens global solutions,0.4666666666666667
34891305,southeast alabama gas district,south alabama banccorp,0.4666666666666667
35367910,technomics,ca technologies,0.4666666666666667
16448485,west coast contractors nevada,mechanical contractors america,0.4666666666666667
13600740,hana industries,aea investors,0.4666666666666667
2197474,national marrow donor program,national surety bond producers,0.4666666666666667
19040187,z systems,bentley systems,0.4666666666666667
25198822,octo consulting,ms consultants,0.4666666666666667
16533635,chg healthcare services,ny state health care providers,0.4666666666666667
18223973,trilogy federal,triton energy,0.4666666666666667
31765310,advanced resource technologies,advanced energy economy,0.4666666666666667
18047397,blue air,jetblue airways,0.4666666666666667
24017503,covenant construction services,contract services,0.4666666666666667
4154605,rlb contracting,hm construction,0.4666666666666667
6745783,american bureau shipping,american speechlanguagehearing,0.4666666666666667
19548621,securamerica,fidelis america,0.4666666666666667
4427033,western construction,restore constitution coalition,0.4666666666666667
35404780,bowhead professional solutions,office professional employees,0.4666666666666667
12854193,global recovery,recovery,0.4666666666666667
31062298,advanced concepts technologies,starkey hearing technologies,0.4666666666666667
21398957,systems engineering associates,cytec engineered materials,0.4666666666666667
4735984,gbx consultants,rust consulting,0.4666666666666667
2242740,amar health it,mvp health care,0.4666666666666667
5590388,cast specialty transportation,national school transportation,0.4666666666666667
25489044,i s s action,kucinich action,0.4666666666666667
7285486,amherst systems,caliber system,0.4666666666666667
19377363,synergy america,transamerica,0.4666666666666667
12379790,avid medical,holston medical,0.4666666666666667
7376487,nw construction,national action,0.4666666666666667
22029961,university southern california,sunmaid growers california,0.4666666666666667
21357371,j p systems,bentley systems,0.4666666666666667
19377287,synergy america,build america,0.4666666666666667
7065731,american society engineering education,american society interventional pain physicians,0.46808510638297873
11515580,construction services,iowa telecommunications services,0.46875
32510714,professional software consortium,professional bail agents us,0.46875
17418984,systems application technologies,mountaintop technologies,0.46875
14661480,advanced integrated technologies,mountaintop technologies,0.46875
14658878,advanced integrated technologies,advanced energy economy,0.46875
33337822,valueoptions federal services,ohio national financial services,0.46875
4339412,veritas capital management,american kidney stone management,0.46875
17595933,american water military services,american family insurance,0.46875
14169756,kal krishnan consulting services,american financial services,0.46875
31654161,logistics management engineering,american science engineering,0.46875
9147203,advanced technology construction,advanced telecommunications,0.46875
9147190,advanced technology construction,granite construction,0.46875
29193774,specialty vehicle solutions,ciba specialty chemicals holding,0.46875
37175313,cherry central cooperative,independent pharmacy cooperative,0.46875
27774978,business intelligence,small business investor alliance,0.46875
23669460,s e i investments management,american kidney stone management,0.46875
9145003,advanced technology construction,reynolds construction,0.46875
31610278,veteran facility services,american traffic safety services,0.46875
28297276,cci construction services,iowa telecommunications services,0.46875
14658488,advanced integrated technologies,sensient technologies,0.46875
7346635,loyal source government services,lear siegler services,0.46875
25890351,commercial facilities management,centre partners management,0.46875
3317649,veteran information technologies,john bean technologies,0.46875
33047313,nodak electric cooperative,independent pharmacy cooperative,0.46875
34482623,engineered construction services,stewart information services,0.46875
3318425,veteran information technologies,minerals technologies,0.46875
14838628,alliant information technologies,allegheny technologies,0.46875
17607268,great lakes environmental center,permafix environmental services,0.46875
32534084,fermi research alliance,long term care pharmacy alliance,0.46875
36293658,progressive expert consulting,progressive rental organizations,0.46875
21861982,conti federal services,ohio national financial services,0.46875
14658392,advanced integrated technologies,infineon technologies,0.46875
37411900,lifecycle construction services,iowa telecommunications services,0.46875
1372756,technology and management,american kidney stone management,0.46875
3606332,sawdey solution services,iowa telecommunications services,0.46875
29078438,military deli bakery services,american traffic safety services,0.46875
17793051,pacific science engineering,american council engineering cos,0.46875
14661393,advanced integrated technologies,john bean technologies,0.46875
1922193,verendrye electric cooperative,independent pharmacy cooperative,0.46875
19492411,professional contract services,professional customer engagement,0.46875
21891423,national opinion research center,national prof insurance agents,0.46875
33699585,leader communications,computer communications industry,0.46875
24530354,j craig venter institute,plumbing manufacturers institute,0.46875
29408678,titan facility services,american traffic safety services,0.46875
